Date,LMP,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,TempF,WS(mph),hour,week_end,day_of_month,mid_week,Day sin,Day cos,Year sin,Year cos,Coal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Solar,Wind,Day-ahead demand forecast,Demand,Net generation,Total interchange
2019-01-01 00:00:00,22.11,23.11568069,-0.91324494,-1.149386376,-0.031017565,0.703514132,-0.144869715,-0.407230642,0.286030588,0.065261862,-0.080295338,-0.075826497,0.054215372,9.0,17.25,0,0,1,1,-5.03e-12,1.0,0.002021325,0.999997957,324477.0,125826.0,388675.0,308802.0,25008.0,1071.0,6774.0,141033.0,1424262.0,1378042.0,1325532.0,-5118.0
2019-01-01 01:00:00,20.62,23.11350321,-1.385280089,-1.663307968,0.712709351,0.422040155,-0.526352545,-0.030791095,0.270100637,-0.15429099,-0.148890428,0.117839591,-0.035719588,8.1,16.1,1,0,1,1,0.258819045,0.965925826,0.002738105,0.999996251,320009.0,131368.0,388993.0,308817.0,24963.0,1056.0,192.0,145173.0,1431036.0,1372649.0,1324518.0,-7239.0
2019-01-01 02:00:00,21.11,23.11114034,-1.785828668,-1.720799761,1.056844535,-0.274791867,-0.126449734,0.405407874,-0.416271225,0.082971798,0.296870984,-0.125200561,0.011965671,6.1,13.8,2,0,1,1,0.5,0.866025404,0.003454884,0.999994032,306421.0,130890.0,372148.0,308706.0,24702.0,1071.0,-30.0,147651.0,1418691.0,1348837.0,1294945.0,-7125.0
2019-01-01 03:00:00,20.03,23.10798013,-2.090141356,-1.30437297,0.80353852,-0.706471962,0.460842744,0.024070392,-0.058709445,0.077734559,-0.278180043,0.095517458,0.015608948,5.0,16.1,3,0,1,1,0.707106781,0.707106781,0.004171661,0.999991299,291865.0,125311.0,344889.0,308781.0,23961.0,1077.0,-18.0,153369.0,1378284.0,1307721.0,1252706.0,-2448.0
2019-01-01 04:00:00,20.48,23.10479205,-2.276593951,-0.524825681,0.094866369,-0.44537262,0.366671283,-0.400737584,0.441946174,-0.158474963,0.102900896,-0.035445161,-0.043691529,3.0,11.5,4,0,1,1,0.866025404,0.5,0.004888436,0.999988052,281339.0,117126.0,319446.0,308826.0,23115.0,1071.0,6.0,160278.0,1317942.0,1262806.0,1214313.0,-3672.0
2019-01-01 05:00:00,20.29,23.10136223,-2.33096954,0.405164568,-0.670033203,0.256313884,-0.270509234,-0.017467012,-0.163347498,0.07253531,0.131500909,-0.038247824,0.06962053,1.9,9.2,5,0,1,1,0.965925826,0.258819045,0.005605209,0.999984291,286601.0,107988.0,308410.0,309321.0,19474.0,3444.0,-33.0,159330.0,1255923.0,1217992.0,1197404.0,-2559.0
2019-01-01 06:00:00,20.44,23.09838626,-2.245304117,1.231489667,-1.056997563,0.712406057,-0.506212475,0.397891862,-0.354502406,0.093264151,-0.292372989,0.105062163,-0.090081471,1.0,10.35,6,0,1,1,1.0,7.59e-12,0.006321978,0.999980016,275495.0,97824.0,275602.0,308757.0,19528.0,3522.0,-54.0,159555.0,1188468.0,1186003.0,1143112.0,-5328.0
2019-01-01 07:00:00,21.02,23.09693304,-2.019354369,1.72722688,-0.844064756,0.472461417,0.008924253,0.011495841,0.339139457,-0.16442611,0.288312487,-0.145394354,0.102145397,0.0,6.9,7,0,1,1,0.965925826,-0.258819045,0.007038745,0.999975228,264807.0,89574.0,266718.0,308679.0,19446.0,3321.0,-39.0,157917.0,1142043.0,1154064.0,1111902.0,-1845.0
2019-01-01 08:00:00,21.03,23.09896412,-1.660802677,1.754646294,-0.149632907,-0.234935019,0.509085072,-0.39724862,0.177285242,0.059245275,-0.124296306,0.142820306,-0.106915279,0.0,8.05,8,0,1,1,0.866025404,-0.5,0.007755508,0.999969926,258447.0,82647.0,255627.0,308631.0,19728.0,2976.0,-42.0,154473.0,1124739.0,1125462.0,1088244.0,-4665.0
2019-01-01 09:00:00,21.22,23.10497551,-1.188525319,1.299122622,0.627959933,-0.725632072,0.244946169,-0.014880081,-0.432314282,0.105407354,-0.116001767,-0.102379944,0.098119996,0.0,10.35,9,0,1,1,0.707106781,-0.707106781,0.008472266,0.99996411,255801.0,77964.0,251004.0,308691.0,19797.0,3063.0,-24.0,147501.0,1105527.0,1105458.0,1069626.0,-5562.0
2019-01-01 10:00:00,21.78,23.11444459,-0.631317137,0.475173188,1.038821911,-0.521357206,-0.394526304,0.386273612,0.037685937,-0.164482339,0.29093579,0.028712059,-0.080126685,3.0,5.75,10,0,1,1,0.5,-0.866025404,0.009189021,0.99995778,257193.0,76215.0,250674.0,308829.0,19650.0,2889.0,-39.0,139968.0,1104171.0,1096434.0,1061105.0,-5316.0
2019-01-01 11:00:00,22.31,23.12736285,-0.024233429,-0.49992603,0.844389466,0.187152105,-0.451935919,0.010795727,0.410299531,0.049567088,-0.304858357,0.054317004,0.049995786,5.0,3.45,11,0,1,1,0.258819045,-0.965925826,0.00990577,0.999950937,262062.0,76161.0,258096.0,308814.0,19791.0,3015.0,-48.0,132654.0,1124871.0,1099953.0,1066516.0,-6246.0
2019-01-01 12:00:00,22.95,23.1424411,0.59151255,-1.365719291,0.153575123,0.71513115,0.163170346,-0.384618964,-0.249945937,0.113932477,0.141084357,-0.128956309,-0.014054819,5.0,0.0,12,0,1,1,1.02e-11,-1.0,0.010622515,0.999943579,273810.0,77340.0,267459.0,308979.0,21885.0,924.0,-33.0,123876.0,1163763.0,1115928.0,1080078.0,-10584.0
2019-01-01 13:00:00,22.77,23.15764387,1.172332816,-1.886574411,-0.635952757,0.547833017,0.535716361,-0.012165237,-0.284345083,-0.159013415,0.107689349,0.172771082,-0.025542371,9.0,4.6,13,0,1,1,-0.258819045,-0.965925826,0.011339254,0.999935709,282882.0,82128.0,281595.0,308994.0,22059.0,939.0,441.0,116400.0,1208709.0,1136607.0,1103184.0,-16206.0
2019-01-01 14:00:00,22.35,23.17266621,1.678747375,-1.91135446,-1.061228816,-0.151525895,0.113418436,0.384892852,0.400351092,0.04278861,-0.296886386,-0.170320333,0.066197568,9.0,4.6,14,0,1,1,-0.5,-0.866025404,0.012055988,0.999927324,289515.0,90210.0,304290.0,309234.0,21837.0,510.0,2151.0,109404.0,1250421.0,1165032.0,1135548.0,-14067.0
2019-01-01 15:00:00,22.57,23.1875209,2.076446873,-1.41870524,-0.867094673,-0.702400672,-0.475657113,0.014648966,0.079997062,0.115120197,0.315816743,0.119462158,-0.104275494,10.0,3.45,15,0,1,1,-0.707106781,-0.707106781,0.012772715,0.999918426,303348.0,99162.0,321957.0,309267.0,20943.0,2460.0,5532.0,100452.0,1285989.0,1206621.0,1172309.0,-15870.0
2019-01-01 16:00:00,23.55,23.201851,2.337573031,-0.528071649,-0.160770927,-0.570613065,-0.359111424,-0.385998382,-0.447218222,-0.155135517,-0.15184856,-0.03202544,0.136014448,8.1,5.75,16,0,1,1,-0.866025404,-0.5,0.013489435,0.999909013,323064.0,100797.0,335754.0,309249.0,21471.0,2463.0,19713.0,88959.0,1310889.0,1244217.0,1210696.0,-15129.0
2019-01-01 17:00:00,28.78,23.21478349,2.442397235,0.52862476,0.646866609,0.113761168,0.287605984,-0.01804466,0.150765629,0.037911958,-0.101998209,-0.069274012,-0.157979133,7.0,0.0,17,0,1,1,-0.965925826,-0.258819045,0.014206149,0.999899088,333655.0,101229.0,352038.0,309303.0,21669.0,2727.0,37107.0,75792.0,1320990.0,1268289.0,1242628.0,-8151.0
2019-01-01 18:00:00,34.51,23.22408345,2.379895852,1.466529495,1.079705881,0.68449145,0.505356864,0.38668217,0.375182306,0.117216425,0.300651719,0.158127147,0.16907927,6.1,3.45,18,0,1,1,-1.0,-1.27e-11,0.014922855,0.999888648,334734.0,100608.0,349671.0,309438.0,20793.0,2511.0,43200.0,65991.0,1318635.0,1277235.0,1236169.0,-17445.0
2019-01-01 19:00:00,31.03,23.22662325,2.150012276,2.026938457,0.880494573,0.592122416,-0.020351542,0.027783855,-0.339844915,-0.144732524,-0.320117378,-0.201622716,-0.161217027,6.1,5.75,19,0,1,1,-0.965925826,0.258819045,0.015639554,0.999877695,338115.0,97551.0,365511.0,309558.0,20934.0,2628.0,42729.0,60381.0,1312383.0,1283061.0,1246550.0,-16605.0
2019-01-01 20:00:00,30.5,23.22230089,1.769288652,2.055491524,0.172051951,-0.057987767,-0.494809445,-0.369889455,-0.189318393,0.036173077,0.161362365,0.196437109,0.142781911,3.9,5.75,20,0,1,1,-0.866025404,0.5,0.016356244,0.999866228,337761.0,97641.0,357576.0,309495.0,22971.0,630.0,40686.0,56079.0,1297539.0,1267335.0,1231320.0,-16980.0
2019-01-01 21:00:00,27.55,23.21070964,1.266006494,1.540857504,-0.62186887,-0.627198594,-0.217681087,-0.02197117,0.445082674,0.10830171,0.09443458,-0.133076503,-0.106645622,3.9,5.75,21,0,1,1,-0.707106781,0.707106781,0.017072927,0.999854247,340266.0,99534.0,367209.0,309570.0,22965.0,636.0,39204.0,49644.0,1290729.0,1265748.0,1237219.0,-16377.0
2019-01-01 22:00:00,24.8,23.19385867,0.681170541,0.622037014,-1.026500865,-0.567624523,0.386168618,0.371091514,-0.035372556,-0.132994252,-0.288410541,0.036952749,0.063337505,3.0,4.6,22,0,1,1,-0.5,0.866025404,0.0177896,0.999841753,349539.0,102996.0,387483.0,309684.0,23565.0,618.0,36009.0,42468.0,1306557.0,1280163.0,1260091.0,-18792.0
2019-01-01 23:00:00,23.68,23.1738555,0.062010254,-0.453478113,-0.805050113,0.044954358,0.410452781,0.026937965,-0.424806628,0.026593475,0.314728983,0.070859151,-0.0126394,1.9,5.75,23,0,1,1,-0.258819045,0.965925826,0.018506265,0.999828744,359436.0,116166.0,408660.0,309903.0,24459.0,615.0,28326.0,37497.0,1354431.0,1325628.0,1293136.0,-19338.0
2019-01-02 00:00:00,21.98,23.15142643,-0.544113529,-1.399837861,-0.101863389,0.597258703,-0.179168819,-0.368775943,0.253150782,0.098466404,-0.159128943,-0.159727046,-0.039223027,1.9,6.9,0,0,2,1,-7.32e-13,1.0,0.019222919,0.999815223,370152.0,126090.0,435015.0,310146.0,25107.0,636.0,10080.0,34977.0,1392093.0,1366833.0,1320214.0,-21975.0
2019-01-02 01:00:00,22.33,23.12714389,-1.092044542,-1.967724631,0.651339191,0.552852527,-0.496746529,-0.028994965,0.296435732,-0.115234235,-0.083408783,0.208114563,0.089682061,1.9,8.05,1,0,2,1,0.258819045,0.965925826,0.019939564,0.999801187,371973.0,134361.0,449763.0,310134.0,24687.0,606.0,645.0,33645.0,1404423.0,1383651.0,1333759.0,-24378.0
2019-01-02 02:00:00,20.87,23.10072749,-1.542927307,-2.010872171,0.998821469,-0.02817475,-0.068025337,0.368355357,-0.403293916,0.018134874,0.274075669,-0.201223524,-0.13279582,3.9,6.9,2,0,2,1,0.5,0.866025404,0.020656199,0.999786638,376431.0,136281.0,449100.0,310185.0,25191.0,627.0,273.0,32529.0,1410180.0,1382781.0,1339329.0,-23526.0
2019-01-02 03:00:00,20.85,23.0731529,-1.864407932,-1.520794755,0.73923777,-0.561720431,0.464380308,0.035681551,-0.087163129,0.090885439,-0.301472301,0.143244903,0.166966222,5.0,5.75,3,0,2,1,0.707106781,0.707106781,0.021372823,0.999771575,369021.0,126945.0,426390.0,310185.0,24312.0,627.0,213.0,33219.0,1390983.0,1356870.0,1299462.0,-23463.0
2019-01-02 04:00:00,20.46,23.04465257,-2.035428372,-0.631204301,0.038923521,-0.530496668,0.300245631,-0.367121001,0.446136632,-0.102606152,0.153383378,-0.049254658,-0.189146521,7.0,6.9,4,0,2,1,0.866025404,0.5,0.022089436,0.999755999,356184.0,118725.0,395364.0,310221.0,23688.0,627.0,90.0,34503.0,1338528.0,1310799.0,1247516.0,-21870.0
2019-01-02 05:00:00,20.71,23.0154143,-2.046894476,0.419106294,-0.673241578,0.015151371,-0.315636172,-0.041704639,-0.14220051,0.012692158,0.081431647,-0.05544396,0.19828304,8.1,9.2,5,0,2,1,0.965925826,0.258819045,0.022806038,0.999739908,338658.0,109599.0,365577.0,310161.0,22845.0,981.0,117.0,48465.0,1281825.0,1267281.0,1203923.0,-29634.0
2019-01-02 06:00:00,22.17,22.98549914,-1.902263506,1.350148207,-0.968095347,0.526169498,-0.459002474,0.36600941,-0.370760929,0.083030086,-0.264637376,0.143989128,-0.193529152,10.0,9.2,6,0,2,1,1.0,3.29e-12,0.023522628,0.999723305,334059.0,98904.0,350718.0,310335.0,22713.0,489.0,159.0,38307.0,1221300.0,1210242.0,1163231.0,-21297.0
2019-01-02 07:00:00,24.31,22.9540812,-1.617848135,1.914539115,-0.675282873,0.506505492,0.086462923,0.047438517,0.331714769,-0.089496402,0.291143336,-0.19325317,0.176020338,12.0,9.2,7,0,2,1,0.965925826,-0.258819045,0.024239206,0.999706187,319215.0,86253.0,337629.0,310038.0,22962.0,501.0,159.0,40734.0,1178982.0,1172283.0,1124289.0,-23304.0
2019-01-02 08:00:00,25.16,22.92127021,-1.218988486,1.965969705,0.021429337,-0.002330582,0.506319028,-0.361773592,0.201831477,0.010516813,-0.145497373,0.193651639,-0.145246084,14.0,10.35,8,0,2,1,0.866025404,-0.5,0.024955771,0.999688556,313509.0,80799.0,328527.0,310134.0,22740.0,519.0,147.0,42327.0,1144152.0,1149006.0,1100790.0,-19749.0
2019-01-02 09:00:00,24.38,22.88629358,-0.739935617,1.49501043,0.696808558,-0.486318228,0.169773306,-0.05124441,-0.432709874,0.07174608,-0.082741508,-0.144673314,0.104799722,16.0,10.35,9,0,2,1,0.707106781,-0.707106781,0.025672324,0.999670412,306561.0,79218.0,326469.0,310014.0,22653.0,528.0,192.0,46257.0,1137813.0,1141188.0,1094244.0,-20790.0
2019-01-02 10:00:00,24.81,22.84942499,-0.21867015,0.633275261,0.94621771,-0.474758732,-0.419420603,0.362720004,0.023073072,-0.073626229,0.262550935,0.063315288,-0.054574983,18.0,10.35,10,0,2,1,0.5,-0.866025404,0.026388863,0.999651753,307845.0,75942.0,342810.0,310293.0,23136.0,531.0,189.0,51810.0,1148895.0,1151358.0,1114632.0,-21057.0
2019-01-02 11:00:00,23.62,22.81089903,0.304812141,-0.384611203,0.62647127,0.000907961,-0.378116177,0.059222609,0.421543487,0.005660438,-0.2861765,0.031217223,-0.0003037,19.0,13.8,11,0,2,1,0.258819045,-0.965925826,0.027105389,0.999632581,317376.0,81381.0,367947.0,310713.0,23850.0,510.0,204.0,56034.0,1188933.0,1192026.0,1159992.0,-18783.0
2019-01-02 12:00:00,22.75,22.77144842,0.792003074,-1.284521454,-0.06181383,0.458181553,0.232284175,-0.360123598,-0.238741183,0.059606606,0.142667386,-0.113499222,0.05761266,19.0,13.8,12,0,2,1,5.86e-12,-1.0,0.027821901,0.999612896,340509.0,94410.0,404802.0,310734.0,24606.0,519.0,237.0,58623.0,1263876.0,1272564.0,1236585.0,-16932.0
2019-01-02 13:00:00,21.98,22.73152424,1.207628242,-1.828025884,-0.701082329,0.450833567,0.494980428,-0.065877276,-0.298414273,-0.058952119,0.083310832,0.164350648,-0.112953194,19.9,11.5,13,0,2,1,-0.258819045,-0.965925826,0.028538399,0.999592697,356826.0,111306.0,435030.0,310806.0,24657.0,531.0,720.0,60546.0,1338960.0,1354854.0,1302885.0,-20670.0
2019-01-02 14:00:00,22.34,22.69156457,1.522289974,-1.875706887,-0.910159201,0.003368056,0.013378437,0.357386303,0.390855294,0.001519621,-0.259328797,-0.173104409,0.162135048,19.9,9.2,14,0,2,1,-0.5,-0.866025404,0.029254882,0.999571984,366432.0,122364.0,460146.0,310686.0,25296.0,522.0,2745.0,62757.0,1389303.0,1410012.0,1353558.0,-21312.0
2019-01-02 15:00:00,22.26,22.65095414,1.713291404,-1.424296921,-0.57296218,-0.432155799,-0.492021335,0.070827153,0.096314323,0.047804199,0.282031088,0.139296652,-0.201618565,21.9,8.05,15,0,2,1,-0.707106781,-0.707106781,0.02997135,0.999550758,368463.0,133995.0,479694.0,310764.0,25338.0,582.0,6051.0,62511.0,1420686.0,1443084.0,1390749.0,-22527.0
2019-01-02 16:00:00,23.16,22.60945354,1.768068176,-0.602864442,0.09962141,-0.430112562,-0.258744947,-0.353729392,-0.437494881,-0.041046085,-0.13773971,-0.072002734,0.229224102,21.9,6.9,16,0,2,1,-0.866025404,-0.5,0.030687803,0.999529018,368871.0,128730.0,485958.0,310668.0,25062.0,588.0,21210.0,62979.0,1436202.0,1464231.0,1407894.0,-24981.0
2019-01-02 17:00:00,25.74,22.56664032,1.684568133,0.363677961,0.700959124,-0.006810562,0.368328199,-0.073927189,0.130421697,-0.002894378,-0.085916086,-0.009359302,-0.241302226,21.9,5.75,17,0,2,1,-0.965925826,-0.258819045,0.03140424,0.999506765,366308.0,120405.0,487017.0,310644.0,24459.0,489.0,38388.0,63195.0,1430184.0,1471551.0,1414901.0,-25374.0
2019-01-02 18:00:00,29.12,22.5229034,1.472480059,1.217500618,0.875646932,0.411526219,0.448368198,0.353346924,0.370054268,0.035285601,0.258840628,0.085887596,0.2378409,23.0,5.75,18,0,2,1,-1.0,-8.42e-12,0.03212066,0.999483998,366138.0,113475.0,491661.0,310521.0,24852.0,492.0,42615.0,60234.0,1418283.0,1466928.0,1414239.0,-21696.0
2019-01-02 19:00:00,25.11,22.47790085,1.150552651,1.734725248,0.527531233,0.41594621,-0.145822217,0.07876796,-0.320076404,-0.025207826,-0.278167678,-0.137842953,-0.217258728,24.1,8.05,19,0,2,1,-0.965925826,0.258819045,0.032837064,0.999460718,368154.0,106923.0,494919.0,310599.0,25188.0,765.0,41997.0,60477.0,1405464.0,1464345.0,1413852.0,-17673.0
2019-01-02 20:00:00,24.11,22.43296801,0.747796403,1.787108383,-0.124439915,0.017410258,-0.523838593,-0.348871161,-0.201382721,-0.004646768,0.135620515,0.155430882,0.181659151,25.0,5.75,20,0,2,1,-0.866025404,0.5,0.033553452,0.999436924,364047.0,105558.0,495492.0,310557.0,25245.0,1038.0,40830.0,60450.0,1393443.0,1459428.0,1408209.0,-16287.0
2019-01-02 21:00:00,22.93,22.38840521,0.297585975,1.36946165,-0.68792726,-0.384686996,-0.117286611,-0.084981898,0.419722667,0.016459654,0.082285524,-0.137747399,-0.134335548,25.0,8.05,21,0,2,1,-0.707106781,0.707106781,0.034269822,0.999412617,367065.0,107031.0,500109.0,310572.0,25206.0,1092.0,39351.0,58926.0,1386945.0,1455237.0,1413498.0,-15153.0
2019-01-02 22:00:00,22.65,22.34392446,-0.164686099,0.598792963,-0.833180349,-0.403237817,0.464928256,0.341888376,-0.019004324,-0.006532245,-0.249537805,0.089747851,0.077716015,25.0,5.75,22,0,2,1,-0.5,0.866025404,0.034986174,0.999387796,372039.0,117945.0,505356.0,310788.0,25491.0,1176.0,37137.0,57243.0,1401447.0,1464822.0,1430385.0,-13518.0
2019-01-02 23:00:00,21.0,22.29891941,-0.60380578,-0.31758214,-0.484865522,-0.034219252,0.350172365,0.090584733,-0.404187406,-0.002154351,0.270904922,-0.023058581,-0.015043597,26.1,5.75,23,0,2,1,-0.258819045,0.965925826,0.035702509,0.999362462,375636.0,132564.0,519267.0,310962.0,25149.0,1134.0,29790.0,56526.0,1450326.0,1500195.0,1454142.0,-12873.0
2019-01-03 00:00:00,20.34,22.25396312,-0.985536598,-1.135641243,0.141843912,0.356264985,-0.287564001,-0.333008004,0.230145549,-0.002652735,-0.13511521,-0.046007015,-0.049178739,25.0,6.9,0,0,3,1,-1.1e-11,1.0,0.036418825,0.999336615,378432.0,139092.0,537309.0,311049.0,25167.0,1182.0,10884.0,60414.0,1487853.0,1532013.0,1467480.0,-16983.0
2019-01-03 01:00:00,20.81,22.20845145,-1.282084819,-1.642897567,0.670177818,0.391520208,-0.494947245,-0.097673957,0.277131601,0.007244094,-0.078564376,0.101135171,0.110193831,21.9,4.6,1,0,3,1,0.258819045,0.965925826,0.037135123,0.999310253,377592.0,152475.0,547275.0,311070.0,25062.0,1197.0,1266.0,63723.0,1499811.0,1540392.0,1483575.0,-20043.0
2019-01-03 02:00:00,20.58,22.16171417,-1.472722777,-1.711882793,0.789919287,0.049331308,0.03783735,0.324759315,-0.370608144,0.005219179,0.246891333,-0.129243009,-0.162580569,21.0,4.6,2,0,3,1,0.5,0.866025404,0.037851401,0.999283379,371025.0,145221.0,534399.0,310749.0,25368.0,1230.0,846.0,64956.0,1493940.0,1527234.0,1457400.0,-19398.0
2019-01-03 03:00:00,20.58,22.1134939,-1.544410334,-1.330811435,0.441197473,-0.326676027,0.516720385,0.108100553,-0.075315837,-0.020833389,-0.269182689,0.12780352,0.204531942,21.0,5.75,3,0,3,1,0.707106781,0.707106781,0.03856766,0.999255991,359265.0,139158.0,507390.0,310602.0,25287.0,1236.0,669.0,67884.0,1459812.0,1484188.0,1415433.0,-15732.0
2019-01-03 04:00:00,20.37,22.06398628,-1.492587264,-0.604773206,-0.156097158,-0.371726553,0.227633338,-0.312682803,0.405534323,0.018273382,0.135266881,-0.097065983,-0.231490612,21.0,4.6,4,0,3,1,0.866025404,0.5,0.039283899,0.99922809,348768.0,127623.0,466281.0,310947.0,24948.0,1245.0,504.0,68907.0,1400379.0,1423983.0,1353384.0,-16779.0
2019-01-03 05:00:00,20.56,22.01304091,-1.322408998,0.272152027,-0.641260986,-0.05469888,-0.399924371,-0.115763663,-0.13924969,0.011792747,0.077944933,0.047303209,0.243164749,21.9,5.75,5,0,3,1,0.965925826,0.258819045,0.040000118,0.999199675,336111.0,114285.0,424722.0,311823.0,24474.0,615.0,264.0,59109.0,1329213.0,1354923.0,1275510.0,-13149.0
2019-01-03 06:00:00,20.68,21.96109646,-1.047150318,1.07007848,-0.72888018,0.306028412,-0.429567967,0.304692376,-0.322600013,-0.037365952,-0.242773264,0.011830767,-0.236809558,24.1,4.6,6,0,3,1,1.0,-1e-12,0.040716316,0.999170747,328983.0,100302.0,399051.0,311799.0,24258.0,912.0,264.0,65400.0,1258980.0,1292256.0,1234491.0,-13758.0
2019-01-03 07:00:00,23.97,21.9089229,-0.687579212,1.582993859,-0.377461278,0.36134621,0.183734565,0.126270658,0.308272995,0.026630499,0.264501847,-0.066222055,0.213487548,25.0,4.6,7,0,3,1,0.965925826,-0.258819045,0.041432494,0.999141306,317298.0,86325.0,379671.0,312054.0,23793.0,927.0,312.0,69264.0,1165473.0,1245618.0,1192923.0,-12333.0
2019-01-03 08:00:00,22.97,21.85679897,-0.271494167,1.680494202,0.19024446,0.067035678,0.523135972,-0.296125006,0.15189763,0.017941122,-0.131716095,0.104500222,-0.174443848,26.1,4.6,8,0,3,1,0.866025404,-0.5,0.04214865,0.999111351,315576.0,80592.0,364236.0,312330.0,23712.0,1113.0,294.0,75474.0,1143987.0,1221048.0,1176759.0,-7395.0
2019-01-03 09:00:00,22.46,21.80597553,0.169979306,1.342441921,0.628915649,-0.281819833,0.081281158,-0.135768394,-0.382343321,-0.052178085,-0.076453201,-0.119131815,0.121979803,30.0,8.05,9,0,3,1,0.707106781,-0.707106781,0.042864784,0.999080883,309402.0,78057.0,360696.0,312267.0,23379.0,1113.0,231.0,79677.0,1130451.0,1205937.0,1168248.0,-636.0
2019-01-03 10:00:00,22.14,21.75671972,0.602218274,0.659746632,0.676781155,-0.350583953,-0.485471809,0.284372457,0.051495066,0.031303381,0.23476863,0.10515188,-0.06169093,33.1,10.35,10,0,3,1,0.5,-0.866025404,0.043580897,0.999049901,310686.0,77670.0,366828.0,312078.0,23346.0,969.0,78.0,79695.0,1139904.0,1208823.0,1174791.0,-507.0
2019-01-03 11:00:00,21.43,21.71002734,0.991596339,-0.188268482,0.313363863,-0.084258788,-0.331131306,0.14249954,0.3449077,0.027605629,-0.254117279,-0.068313818,-0.003974707,36.0,6.9,11,0,3,1,0.258819045,-0.965925826,0.044296987,0.999018407,318945.0,81861.0,398196.0,311805.0,23880.0,954.0,-72.0,78996.0,1182327.0,1242540.0,1218651.0,-1995.0
2019-01-03 12:00:00,20.98,21.66576075,1.305715775,-0.983764898,-0.236105639,0.247641878,0.313484362,-0.279079552,-0.236759636,-0.069556633,0.120926183,0.012987803,0.066712013,36.0,11.5,12,0,3,1,1.56e-12,-1.0,0.045013054,0.998986399,331725.0,97143.0,436470.0,311622.0,24423.0,975.0,-54.0,80670.0,1258605.0,1314882.0,1287639.0,-285.0
2019-01-03 13:00:00,20.62,21.6234673,1.516983882,-1.525149532,-0.638561528,0.32494029,0.487021407,-0.154701879,-0.214121441,0.039347701,0.080582767,0.04555252,-0.123905954,37.9,11.5,13,0,3,1,-0.258819045,-0.965925826,0.045729099,0.998953878,349644.0,112479.0,462099.0,311427.0,24315.0,975.0,252.0,80133.0,1337283.0,1390218.0,1345881.0,-7725.0
2019-01-03 14:00:00,20.81,21.58289676,1.605708164,-1.676883699,-0.653212531,0.087054762,-0.06680168,0.270395725,0.346088772,0.039154612,-0.232010202,-0.095465336,0.169493403,41.0,9.2,14,0,3,1,-0.5,-0.866025404,0.046445119,0.998920843,359268.0,123261.0,477831.0,311544.0,24933.0,972.0,1356.0,80247.0,1380420.0,1434432.0,1383858.0,-10293.0
2019-01-03 15:00:00,20.23,21.54361368,1.561479193,-1.403440411,-0.275504532,-0.22282821,-0.520341765,0.164080823,0.024325915,-0.088105126,0.242544652,0.123039805,-0.201387754,41.0,5.75,15,0,3,1,-0.707106781,-0.707106781,0.047161116,0.998887296,360303.0,127083.0,493143.0,311130.0,24984.0,1059.0,4674.0,79566.0,1396317.0,1457451.0,1406289.0,-17952.0
2019-01-03 16:00:00,20.37,21.50586054,1.385312415,-0.776028313,0.264210029,-0.304322304,-0.196795952,-0.262514583,-0.352866067,0.047829836,-0.108688182,-0.121693121,0.216636862,39.0,5.75,16,0,3,1,-0.866025404,-0.5,0.047877089,0.998853235,360471.0,123429.0,493323.0,311139.0,25125.0,1125.0,21363.0,74121.0,1398747.0,1466676.0,1414575.0,-18201.0
2019-01-03 17:00:00,22.08,21.47003974,1.089092896,0.045220245,0.640039023,-0.091667191,0.418984179,-0.175140381,0.163865865,0.048646873,-0.089586843,0.08912113,-0.215901475,39.0,9.2,17,0,3,1,-0.965925826,-0.258819045,0.048593037,0.998818661,359167.0,113313.0,483975.0,310938.0,25245.0,1103.0,39102.0,72402.0,1386222.0,1459644.0,1408600.0,-16728.0
2019-01-03 18:00:00,22.79,21.43706766,0.695074428,0.852212598,0.627074496,0.19594638,0.40659343,0.252364745,0.256503256,-0.106816199,0.230694053,-0.034465462,0.197760747,37.0,5.75,18,0,3,1,-1.0,-4.12e-12,0.04930896,0.998783573,352206.0,108363.0,474333.0,311055.0,25236.0,1131.0,44337.0,72669.0,1364355.0,1445319.0,1392600.0,-15327.0
2019-01-03 19:00:00,21.46,21.40820192,0.23365262,1.440377338,0.234220551,0.277817098,-0.217063621,0.180742982,-0.302453089,0.053154233,-0.236216896,-0.034355089,-0.168290653,36.0,8.05,19,0,3,1,-0.965925826,0.258819045,0.050024858,0.998747973,345432.0,103497.0,464034.0,311082.0,25305.0,1128.0,43728.0,78891.0,1342671.0,1428546.0,1375614.0,-13695.0
2019-01-03 20:00:00,20.58,21.3824603,-0.262242756,1.656351933,-0.306405072,0.08048454,-0.525996108,-0.253001055,-0.096752566,0.05750739,0.096496587,0.094438059,0.125520426,36.0,9.2,20,0,3,1,-0.866025404,0.5,0.05074073,0.99871186,338937.0,100929.0,460986.0,311283.0,25290.0,1092.0,42786.0,82194.0,1322856.0,1412277.0,1366590.0,-11715.0
